EXPERIMENTAL DATA:c:\digitam\result\jbscal03.xpt       DATE 21-Sep-18
START TIME:  12:09       STOP TIME:  14:33       TOTAL TIME:  2:24
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
7022	294.945	112.502	 	 	 	 
7023	294.871	112.796	 	 	 	 
7024	294.945	113.091	 	 	 	 
7025	294.945	113.386	 	 	 	 
7026	294.896	113.681	 	 	 	 
7027	295.018	113.976	 	 	 	 
7028	295.018	114.271	 	 	 	 
7029	295.018	114.566	 	 	 	 
7030	295.092	114.861	 	 	 	 
7031	295.067	115.156	 	 	 	 
7032	295.117	115.452	 	 	 	 
7033	295.166	115.747	 	 	 	 
7034	295.141	116.042	 	 	 	 
7035	295.190	116.337	 	 	 	 
7036	295.117	116.632	 	 	 	 
7037	295.264	116.927	 	 	 	 
7038	295.166	117.223	 	 	 	 
7039	295.215	117.518	 	 	 	 
7040	295.239	117.813	 	 	 	 
7041	295.313	118.108	 	 	 	 
7042	295.288	118.404	 	 	 	 
7043	295.288	118.699	 	 	 	 
7044	295.288	118.994	 	 	 	 
7045	295.313	119.290	 	 	 	 
7046	295.313	119.585	 	 	 	 
7047	295.460	119.880	 	 	 	 
7048	295.386	120.176	 	 	 	 
7049	295.436	120.471	 	 	 	 
7050	295.411	120.767	 	 	 	 
7051	295.436	121.062	 	 	 	 
7052	295.558	121.358	 	 	 	 
7053	295.534	121.653	 	 	 	 
7054	295.534	121.949	 	 	 	 
7055	295.583	122.244	 	 	 	 
7056	295.558	122.540	 	 	 	 
7057	295.509	122.835	 	 	 	 
7058	295.607	123.131	 	 	 	 
7059	295.632	123.427	 	 	 	 
7060	295.558	123.722	 	 	 	 
7061	295.607	124.018	 	 	 	 
7062	295.632	124.313	 	 	 	 
7063	295.607	124.609	 	 	 	 
7064	295.583	124.905	 	 	 	 
7065	295.730	125.200	 	 	 	 
7066	295.779	125.496	 	 	 	 
7067	295.755	125.792	 	 	 	 
7068	295.705	126.087	 	 	 	 
7069	295.730	126.383	 	 	 	 
7070	295.638	126.679	 	 	 	 
7071	295.730	126.975	 	 	 	 
7072	295.705	127.270	 	 	 	 
7073	295.730	127.566	 	 	 	 
7074	295.705	127.862	 	 	 	 
7075	295.755	128.157	 	 	 	 
7076	295.804	128.453	 	 	 	 
7077	295.828	128.749	 	 	 	 
7078	295.755	129.045	 	 	 	 
7079	295.926	129.341	 	 	 	 
7080	295.804	129.637	 	 	 	 
7081	295.755	129.932	 	 	 	 
7082	295.779	130.228	 	 	 	 
7083	295.902	130.524	 	 	 	 
7084	295.902	130.820	 	 	 	 
7085	295.877	131.116	 	 	 	 
7086	295.853	131.412	 	 	 	 
7087	295.804	131.707	 	 	 	 
7088	295.902	132.003	 	 	 	 
7089	295.877	132.299	 	 	 	 
7090	295.951	132.595	 	 	 	 
7091	295.902	132.891	 	 	 	 
7092	295.877	133.187	 	 	 	 
7093	295.877	133.483	 	 	 	 
7094	296.000	133.779	 	 	 	 
7095	296.049	134.075	 	 	 	 
7096	295.902	134.371	 	 	 	 
7097	295.926	134.667	 	 	 	 
7098	295.902	134.963	 	 	 	 
7099	295.926	135.259	 	 	 	 
7100	295.975	135.555	 	 	 	 
7101	295.902	135.850	 	 	 	 
7102	296.025	136.146	 	 	 	 
7103	296.098	136.443	 	 	 	 
7104	296.025	136.739	 	 	 	 
7105	296.123	137.035	 	 	 	 
7106	295.951	137.331	 	 	 	 
7107	296.049	137.627	 	 	 	 
7108	296.123	137.923	 	 	 	 
7109	295.975	138.219	 	 	 	 
7110	296.172	138.515	 	 	 	 
7111	296.000	138.811	 	 	 	 
7112	296.123	139.107	 	 	 	 
7113	296.123	139.403	 	 	 	 
7114	296.147	139.699	 	 	 	 
7115	296.049	139.995	 	 	 	 
7116	296.123	140.292	 	 	 	 
7117	296.074	140.588	 	 	 	 
7118	296.196	140.884	 	 	 	 
7119	296.074	141.180	 	 	 	 
7120	296.172	141.476	 	 	 	 
7121	296.147	141.772	 	 	 	 
7122	296.344	142.069	 	 	 	 
7123	296.172	142.365	 	 	 	 
7124	296.196	142.661	 	 	 	 
7125	296.172	142.957	 	 	 	 
7126	296.196	143.253	 	 	 	 
7127	296.196	143.549	 	 	 	 
7128	296.245	143.846	 	 	 	 
7129	296.196	144.142	 	 	 	 
7130	296.196	144.438	 	 	 	 
7131	296.196	144.734	 	 	 	 
7132	296.196	145.030	 	 	 	 
7133	296.221	145.327	 	 	 	 
7134	296.270	145.623	 	 	 	 
7135	296.245	145.919	 	 	 	 
7136	296.245	146.215	 	 	 	 
7137	296.196	146.512	 	 	 	 
7138	296.196	146.808	 	 	 	 
7139	296.294	147.104	 	 	 	 
7140	296.319	147.400	 	 	 	 
7141	296.245	147.697	 	 	 	 
7142	296.294	147.993	 	 	 	 
7143	296.123	148.289	 	 	 	 
7144	296.270	148.585	 	 	 	 
7145	296.344	148.882	 	 	 	 
7146	296.344	149.178	 	 	 	 
7147	296.270	149.474	 	 	 	 
7148	296.393	149.771	 	 	 	 
7149	296.294	150.067	 	 	 	 
7150	296.294	150.363	 	 	 	 
7151	296.294	150.660	 	 	 	 
7152	296.319	150.956	 	 	 	 
7153	296.319	151.252	 	 	 	 
7154	296.319	151.549	 	 	 	 
7155	296.393	151.845	 	 	 	 
7156	296.466	152.141	 	 	 	 
7157	296.270	152.438	 	 	 	 
7158	296.368	152.734	 	 	 	 
7159	296.442	153.031	 	 	 	 
7160	296.417	153.327	 	 	 	 
7161	296.466	153.623	 	 	 	 
7162	296.368	153.920	 	 	 	 
7163	296.417	154.216	 	 	 	 
7164	296.393	154.513	 	 	 	 
7165	296.442	154.809	 	 	 	 
7166	296.417	155.105	 	 	 	 
7167	296.417	155.402	 	 	 	 
7168	296.393	155.698	 	 	 	 
7169	296.491	155.995	 	 	 	 
7170	296.491	156.291	 	 	 	 
7171	296.466	156.588	 	 	 	 
7172	296.368	156.884	 	 	 	 
7173	296.442	157.181	 	 	 	 
7174	296.294	157.477	 	 	 	 
7175	296.393	157.773	 	 	 	 
7176	296.466	158.070	 	 	 	 
7177	296.466	158.366	 	 	 	 
7178	296.442	158.663	 	 	 	 
7179	296.515	158.959	 	 	 	 
7180	296.491	159.256	 	 	 	 
7181	296.368	159.552	 	 	 	 
7182	296.466	159.848	 	 	 	 
7183	296.515	160.145	 	 	 	 
7184	296.466	160.441	 	 	 	 
7185	296.417	160.738	 	 	 	 
7186	296.540	161.034	 	 	 	 
7187	296.442	161.331	 	 	 	 
7188	296.491	161.627	 	 	 	 
7189	296.540	161.924	 	 	 	 
7190	296.491	162.220	 	 	 	 
7191	296.417	162.517	 	 	 	 
7192	296.564	162.813	 	 	 	 
7193	296.466	163.110	 	 	 	 
7194	296.442	163.406	 	 	 	 
7195	296.491	163.703	 	 	 	 
7196	296.540	163.999	 	 	 	 
7197	296.613	164.296	 	 	 	 
7198	296.564	164.592	 	 	 	 
7199	296.589	164.889	 	 	 	 
7200	296.564	165.186	 	 	 	 
7201	296.564	165.482	 	 	 	 
7202	296.613	165.779	 	 	 	 
7203	296.491	166.075	 	 	 	 
7204	296.442	166.372	 	 	 	 
7205	296.564	166.668	 	 	 	 
7206	296.589	166.965	 	 	 	 
7207	296.589	167.261	 	 	 	 
7208	296.589	167.558	 	 	 	 
7209	296.564	167.855	 	 	 	 
7210	296.687	168.151	 	 	 	 
7211	296.663	168.448	 	 	 	 
7212	296.515	168.744	 	 	 	 
7213	296.663	169.041	 	 	 	 
7214	296.613	169.338	 	 	 	 
7215	296.589	169.634	 	 	 	 
7216	296.638	169.931	 	 	 	 
7217	296.515	170.227	 	 	 	 
7218	296.687	170.524	 	 	 	 
7219	296.613	170.821	 	 	 	 
7220	296.638	171.117	 	 	 	 
7221	296.638	171.414	 	 	 	 
7222	296.564	171.711	 	 	 	 
7223	296.613	172.007	 	 	 	 
7224	296.638	172.304	 	 	 	 
7225	296.663	172.601	 	 	 	 
7226	296.638	172.897	 	 	 	 
7227	296.589	173.194	 	 	 	 
7228	296.663	173.490	 	 	 	 
7229	296.577	173.787	 	 	 	 
7230	296.663	174.084	 	 	 	 
7231	296.540	174.380	 	 	 	 
7232	296.540	174.677	 	 	 	 
7233	296.540	174.973	 	 	 	 
7234	296.613	175.270	 	 	 	 
7235	296.564	175.566	 	 	 	 
7236	296.613	175.863	 	 	 	 
7237	296.663	176.160	 	 	 	 
7238	296.589	176.456	 	 	 	 
7239	296.663	176.753	 	 	 	 
7240	296.663	177.050	 	 	 	 
7241	296.613	177.346	 	 	 	 
7242	296.687	177.643	 	 	 	 
7243	296.638	177.940	 	 	 	 
7244	296.687	178.236	 	 	 	 
7245	296.663	178.533	 	 	 	 
7246	296.613	178.830	 	 	 	 
7247	296.712	179.126	 	 	 	 
7248	296.712	179.423	 	 	 	 
7249	296.638	179.720	 	 	 	 
7250	296.687	180.016	 	 	 	 
7251	296.638	180.313	 	 	 	 
7252	296.638	180.610	 	 	 	 
7253	296.663	180.906	 	 	 	 
7254	296.785	181.203	 	 	 	 
7255	296.663	181.500	 	 	 	 
7256	296.663	181.796	 	 	 	 
7257	296.564	182.093	 	 	 	 
7258	296.638	182.390	 	 	 	 
7259	296.638	182.686	 	 	 	 
7260	296.736	182.983	 	 	 	 
7261	296.638	183.280	 	 	 	 
7262	296.736	183.576	 	 	 	 
7263	296.712	183.873	 	 	 	 
7264	296.810	184.170	 	 	 	 
7265	296.663	184.466	 	 	 	 
7266	296.712	184.763	 	 	 	 
7267	296.638	185.060	 	 	 	 
7268	296.564	185.356	 	 	 	 
7269	296.785	185.653	 	 	 	 
7270	296.589	185.950	 	 	 	 
7271	296.712	186.246	 	 	 	 
7272	296.712	186.543	 	 	 	 
7273	296.761	186.840	 	 	 	 
7274	296.638	187.137	 	 	 	 
7275	296.761	187.433	 	 	 	 
7276	296.712	187.730	 	 	 	 
7277	296.687	188.027	 	 	 	 
7278	296.785	188.324	 	 	 	 
7279	296.638	188.620	 	 	 	 
7280	296.736	188.917	 	 	 	 
7281	296.712	189.214	 	 	 	 
7282	296.650	189.510	 	 	 	 
7283	296.736	189.807	 	 	 	 
7284	296.736	190.104	 	 	 	 
7285	296.712	190.400	 	 	 	 
7286	296.613	190.697	 	 	 	 
7287	296.736	190.994	 	 	 	 
7288	296.761	191.291	 	 	 	 
7289	296.687	191.587	 	 	 	 
7290	296.638	191.884	 	 	 	 
7291	296.663	192.181	 	 	 	 
7292	296.564	192.477	 	 	 	 
7293	296.663	192.774	 	 	 	 
7294	296.663	193.070	 	 	 	 
7295	296.810	193.367	 	 	 	 
7296	296.613	193.664	 	 	 	 
7297	296.761	193.961	 	 	 	 
7298	296.638	194.257	 	 	 	 
7299	296.785	194.554	 	 	 	 
7300	296.687	194.851	 	 	 	 
7301	296.761	195.148	 	 	 	 
7302	296.712	195.444	 	 	 	 
7303	296.663	195.741	 	 	 	 
7304	296.761	196.038	 	 	 	 
7305	296.712	196.334	 	 	 	 
7306	296.712	196.631	 	 	 	 
7307	296.712	196.928	 	 	 	 
7308	296.687	197.224	 	 	 	 
7309	296.712	197.521	 	 	 	 
7310	296.712	197.818	 	 	 	 
7311	296.638	198.115	 	 	 	 
7312	296.613	198.411	 	 	 	 
7313	296.663	198.708	 	 	 	 
7314	296.712	199.004	 	 	 	 
7315	296.687	199.301	 	 	 	 
7316	296.613	199.598	 	 	 	 
7317	296.810	199.895	 	 	 	 
7318	296.613	200.191	 	 	 	 
7319	296.638	200.488	 	 	 	 
7320	296.638	200.784	 	 	 	 
7321	296.687	201.081	 	 	 	 
7322	296.687	201.378	 	 	 	 
7323	296.638	201.675	 	 	 	 
7324	296.736	201.971	 	 	 	 
7325	296.687	202.268	 	 	 	 
7326	296.687	202.565	 	 	 	 
7327	296.663	202.861	 	 	 	 
7328	296.687	203.158	 	 	 	 
7329	296.613	203.455	 	 	 	 
7330	296.712	203.751	 	 	 	 
7331	296.589	204.048	 	 	 	 
7332	296.663	204.345	 	 	 	 
7333	296.589	204.641	 	 	 	 
7334	296.712	204.938	 	 	 	 
7335	296.650	205.234	 	 	 	 
7336	296.613	205.531	 	 	 	 
7337	296.638	205.828	 	 	 	 
7338	296.663	206.124	 	 	 	 
7339	296.638	206.421	 	 	 	 
7340	296.613	206.718	 	 	 	 
7341	296.663	207.014	 	 	 	 
7342	296.613	207.311	 	 	 	 
7343	296.712	207.608	 	 	 	 
7344	296.638	207.904	 	 	 	 
7345	296.687	208.201	 	 	 	 
7346	296.589	208.498	 	 	 	 
7347	296.613	208.794	 	 	 	 
7348	296.663	209.091	 	 	 	 
7349	296.638	209.387	 	 	 	 
7350	296.589	209.684	 	 	 	 
7351	296.589	209.981	 	 	 	 
7352	296.589	210.277	 	 	 	 
7353	296.589	210.574	 	 	 	 
7354	296.589	210.870	 	 	 	 
7355	296.589	211.167	 	 	 	 
7356	296.613	211.464	 	 	 	 
7357	296.564	211.760	 	 	 	 
7358	296.515	212.057	 	 	 	 
7359	296.564	212.353	 	 	 	 
7360	296.638	212.650	 	 	 	 
7361	296.589	212.946	 	 	 	 
7362	296.515	213.243	 	 	 	 
7363	296.540	213.540	 	 	 	 
7364	296.491	213.836	 	 	 	 
7365	296.564	214.133	 	 	 	 
7366	296.564	214.429	 	 	 	 
7367	296.540	214.726	 	 	 	 
7368	296.515	215.022	 	 	 	 
7369	296.564	215.319	 	 	 	 
7370	296.491	215.615	 	 	 	 
7371	296.540	215.912	 	 	 	 
7372	296.540	216.208	 	 	 	 
7373	296.540	216.505	 	 	 	 
7374	296.564	216.801	 	 	 	 
7375	296.638	217.098	 	 	 	 
7376	296.564	217.395	 	 	 	 
7377	296.564	217.691	 	 	 	 
7378	296.663	217.988	 	 	 	 
7379	296.687	218.285	 	 	 	 
7380	296.540	218.581	 	 	 	 
7381	296.589	218.878	 	 	 	 
7382	296.540	219.174	 	 	 	 
7383	296.589	219.471	 	 	 	 
7384	296.589	219.767	 	 	 	 
7385	296.466	220.064	 	 	 	 
7386	296.564	220.360	 	 	 	 
7387	296.638	220.657	 	 	 	 
7388	296.650	220.954	 	 	 	 
7389	296.515	221.250	 	 	 	 
7390	296.564	221.547	 	 	 	 
7391	296.564	221.843	 	 	 	 
7392	296.589	222.140	 	 	 	 
7393	296.613	222.437	 	 	 	 
7394	296.515	222.733	 	 	 	 
7395	296.613	223.030	 	 	 	 
7396	296.466	223.326	 	 	 	 
7397	296.515	223.623	 	 	 	 
7398	296.589	223.919	 	 	 	 
7399	296.466	224.216	 	 	 	 
7400	296.491	224.512	 	 	 	 
7401	296.515	224.809	 	 	 	 
7402	296.540	225.105	 	 	 	 
7403	296.638	225.402	 	 	 	 
7404	296.564	225.699	 	 	 	 
7405	296.564	225.995	 	 	 	 
7406	296.515	226.292	 	 	 	 
7407	296.564	226.588	 	 	 	 
7408	296.466	226.885	 	 	 	 
7409	296.589	227.181	 	 	 	 
7410	296.540	227.478	 	 	 	 
7411	296.540	227.774	 	 	 	 
7412	296.589	228.071	 	 	 	 
7413	296.491	228.367	 	 	 	 
7414	296.564	228.664	 	 	 	 
7415	296.564	228.960	 	 	 	 
7416	296.540	229.257	 	 	 	 
7417	296.540	229.554	 	 	 	 
7418	296.491	229.850	 	 	 	 
7419	296.564	230.147	 	 	 	 
7420	296.515	230.443	 	 	 	 
7421	296.540	230.740	 	 	 	 
7422	296.540	231.036	 	 	 	 
7423	296.515	231.333	 	 	 	 
7424	296.564	231.629	 	 	 	 
7425	296.515	231.926	 	 	 	 
7426	296.540	232.222	 	 	 	 
7427	296.638	232.519	 	 	 	 
7428	296.515	232.816	 	 	 	 
7429	296.564	233.112	 	 	 	 
7430	296.564	233.409	 	 	 	 
7431	296.638	233.705	 	 	 	 
7432	296.564	234.002	 	 	 	 
7433	296.491	234.298	 	 	 	 
7434	296.564	234.595	 	 	 	 
7435	296.491	234.891	 	 	 	 
7436	296.564	235.188	 	 	 	 
7437	296.589	235.485	 	 	 	 
7438	296.638	235.781	 	 	 	 
7439	296.613	236.078	 	 	 	 
7440	296.540	236.374	 	 	 	 
7441	296.558	236.671	 	 	 	 
7442	296.466	236.967	 	 	 	 
7443	296.663	237.264	 	 	 	 
7444	296.589	237.561	 	 	 	 
7445	296.589	237.857	 	 	 	 
7446	296.540	238.154	 	 	 	 
7447	296.515	238.450	 	 	 	 
7448	296.638	238.747	 	 	 	 
7449	296.589	239.043	 	 	 	 
7450	296.589	239.340	 	 	 	 
7451	296.564	239.637	 	 	 	 
7452	296.564	239.933	 	 	 	 
7453	296.564	240.230	 	 	 	 
7454	296.515	240.526	 	 	 	 
7455	296.540	240.823	 	 	 	 
7456	296.613	241.119	 	 	 	 
7457	296.515	241.416	 	 	 	 
7458	296.638	241.713	 	 	 	 
7459	296.613	242.009	 	 	 	 
7460	296.442	242.306	 	 	 	 
7461	296.589	242.602	 	 	 	 
7462	296.515	242.899	 	 	 	 
7463	296.589	243.195	 	 	 	 
7464	296.491	243.492	 	 	 	 
7465	296.589	243.788	 	 	 	 
7466	296.417	244.085	 	 	 	 
7467	296.540	244.381	 	 	 	 
7468	296.491	244.678	 	 	 	 
7469	296.564	244.974	 	 	 	 
7470	296.515	245.271	 	 	 	 
7471	296.638	245.568	 	 	 	 
7472	296.589	245.864	 	 	 	 
7473	296.564	246.161	 	 	 	 
7474	296.515	246.457	 	 	 	 
7475	296.466	246.754	 	 	 	 
7476	296.515	247.050	 	 	 	 
7477	296.466	247.347	 	 	 	 
7478	296.466	247.643	 	 	 	 
7479	296.564	247.940	 	 	 	 
7480	296.466	248.236	 	 	 	 
7481	296.515	248.533	 	 	 	 
7482	296.442	248.829	 	 	 	 
7483	296.564	249.126	 	 	 	 
7484	296.589	249.422	 	 	 	 
7485	296.491	249.719	 	 	 	 
7486	296.540	250.015	 	 	 	 
7487	296.466	250.312	 	 	 	 
7488	296.491	250.608	 	 	 	 
7489	296.564	250.905	 	 	 	 
7490	296.466	251.201	 	 	 	 
7491	296.442	251.498	 	 	 	 
7492	296.515	251.794	 	 	 	 
7493	296.613	252.091	 	 	 	 
7494	296.577	252.387	 	 	 	 
7495	296.417	252.684	 	 	 	 
7496	296.515	252.980	 	 	 	 
7497	296.564	253.277	 	 	 	 
7498	296.417	253.573	 	 	 	 
7499	296.540	253.870	 	 	 	 
7500	296.442	254.166	 	 	 	 
7501	296.540	254.463	 	 	 	 
7502	296.466	254.759	 	 	 	 
7503	296.564	255.056	 	 	 	 
7504	296.564	255.352	 	 	 	 
7505	296.540	255.649	 	 	 	 
7506	296.540	255.946	 	 	 	 
7507	296.417	256.242	 	 	 	 
7508	296.393	256.538	 	 	 	 
7509	296.491	256.835	 	 	 	 
7510	296.540	257.131	 	 	 	 
7511	296.491	257.428	 	 	 	 
7512	296.466	257.724	 	 	 	 
7513	296.515	258.021	 	 	 	 
7514	296.515	258.317	 	 	 	 
7515	296.540	258.614	 	 	 	 
7516	296.540	258.910	 	 	 	 
7517	296.466	259.207	 	 	 	 
7518	296.540	259.503	 	 	 	 
7519	296.491	259.800	 	 	 	 
7520	296.491	260.096	 	 	 	 
7521	296.540	260.393	 	 	 	 
7522	296.491	260.690	 	 	 	 
7523	296.515	260.986	 	 	 	 
7524	296.515	261.283	 	 	 	 
7525	296.417	261.579	 	 	 	 
7526	296.515	261.875	 	 	 	 
7527	296.491	262.172	 	 	 	 
7528	296.589	262.469	 	 	 	 
7529	296.515	262.765	 	 	 	 
7530	296.491	263.062	 	 	 	 
7531	296.491	263.358	 	 	 	 
7532	296.515	263.655	 	 	 	 
7533	296.466	263.951	 	 	 	 
7534	296.466	264.248	 	 	 	 
7535	296.564	264.544	 	 	 	 
7536	296.540	264.841	 	 	 	 
7537	296.638	265.137	 	 	 	 
7538	296.491	265.434	 	 	 	 
7539	296.589	265.730	 	 	 	 
7540	296.466	266.027	 	 	 	 
7541	296.466	266.323	 	 	 	 
7542	296.515	266.620	 	 	 	 
7543	296.638	266.916	 	 	 	 
7544	296.540	267.213	 	 	 	 
7545	296.466	267.509	 	 	 	 
7546	296.613	267.806	 	 	 	 
7547	296.503	268.103	 	 	 	 
7548	296.491	268.399	 	 	 	 
7549	296.466	268.695	 	 	 	 
7550	296.491	268.992	 	 	 	 
7551	296.564	269.289	 	 	 	 
7552	296.638	269.585	 	 	 	 
7553	296.540	269.882	 	 	 	 
7554	296.515	270.178	 	 	 	 
7555	296.466	270.475	 	 	 	 
7556	296.564	270.771	 	 	 	 
7557	296.564	271.068	 	 	 	 
7558	296.589	271.364	 	 	 	 
7559	296.491	271.661	 	 	 	 
7560	296.368	271.957	 	 	 	 
7561	296.442	272.254	 	 	 	 
7562	296.491	272.550	 	 	 	 
7563	296.442	272.847	 	 	 	 
7564	296.613	273.143	 	 	 	 
7565	296.491	273.440	 	 	 	 
7566	296.491	273.736	 	 	 	 
7567	296.491	274.033	 	 	 	 
7568	296.589	274.329	 	 	 	 
7569	296.491	274.626	 	 	 	 
7570	296.491	274.922	 	 	 	 
7571	296.564	275.219	 	 	 	 
7572	296.613	275.515	 	 	 	 
7573	296.564	275.812	 	 	 	 
7574	296.491	276.109	 	 	 	 
7575	296.491	276.405	 	 	 	 
7576	296.540	276.702	 	 	 	 
7577	296.564	276.998	 	 	 	 
7578	296.540	277.295	 	 	 	 
7579	296.491	277.591	 	 	 	 
7580	296.466	277.888	 	 	 	 
7581	296.442	278.184	 	 	 	 
7582	296.564	278.481	 	 	 	 
7583	296.393	278.777	 	 	 	 
7584	296.491	279.074	 	 	 	 
7585	296.540	279.370	 	 	 	 
7586	296.491	279.667	 	 	 	 
7587	296.442	279.963	 	 	 	 
7588	296.491	280.259	 	 	 	 
7589	296.442	280.556	 	 	 	 
7590	296.417	280.852	 	 	 	 
7591	296.491	281.149	 	 	 	 
7592	296.442	281.445	 	 	 	 
7593	296.491	281.742	 	 	 	 
7594	296.515	282.038	 	 	 	 
7595	296.515	282.335	 	 	 	 
7596	296.442	282.631	 	 	 	 
7597	296.515	282.928	 	 	 	 
7598	296.491	283.224	 	 	 	 
7599	296.515	283.521	 	 	 	 
7600	296.485	283.817	 	 	 	 
7601	296.515	284.114	 	 	 	 
7602	296.491	284.410	 	 	 	 
7603	296.442	284.707	 	 	 	 
7604	296.540	285.003	 	 	 	 
7605	296.564	285.300	 	 	 	 
7606	296.442	285.596	 	 	 	 
7607	296.466	285.893	 	 	 	 
7608	296.515	286.189	 	 	 	 
7609	296.417	286.486	 	 	 	 
7610	296.515	286.782	 	 	 	 
7611	296.540	287.079	 	 	 	 
7612	296.515	287.375	 	 	 	 
7613	296.515	287.672	 	 	 	 
7614	296.417	287.968	 	 	 	 
7615	296.417	288.265	 	 	 	 
7616	296.417	288.561	 	 	 	 
7617	296.442	288.857	 	 	 	 
7618	296.442	289.154	 	 	 	 
7619	296.466	289.450	 	 	 	 
7620	296.491	289.747	 	 	 	 
7621	296.393	290.043	 	 	 	 
7622	296.344	290.340	 	 	 	 
7623	296.442	290.636	 	 	 	 
7624	296.466	290.932	 	 	 	 
7625	296.515	291.229	 	 	 	 
7626	296.491	291.525	 	 	 	 
7627	296.466	291.822	 	 	 	 
7628	296.393	292.118	 	 	 	 
7629	296.442	292.415	 	 	 	 
7630	296.491	292.711	 	 	 	 
7631	296.368	293.008	 	 	 	 
7632	296.417	293.304	 	 	 	 
7633	296.442	293.600	 	 	 	 
7634	296.442	293.897	 	 	 	 
7635	296.442	294.193	 	 	 	 
7636	296.540	294.490	 	 	 	 
7637	296.515	294.786	 	 	 	 
7638	296.466	295.083	 	 	 	 
7639	296.442	295.379	 	 	 	 
7640	296.466	295.676	 	 	 	 
7641	296.491	295.972	 	 	 	 
7642	296.466	296.269	 	 	 	 
7643	296.417	296.565	 	 	 	 
7644	296.540	296.862	 	 	 	 
7645	296.515	297.158	 	 	 	 
7646	296.442	297.455	 	 	 	 
7647	296.442	297.751	 	 	 	 
7648	296.442	298.048	 	 	 	 
7649	296.515	298.344	 	 	 	 
7650	296.466	298.641	 	 	 	 
7651	296.515	298.937	 	 	 	 
7652	296.491	299.234	 	 	 	 
7653	296.466	299.530	 	 	 	 
7654	296.466	299.826	 	 	 	 
7655	296.466	300.123	 	 	 	 
7656	296.319	300.419	 	 	 	 
7657	296.417	300.716	 	 	 	 
7658	296.393	301.012	 	 	 	 
7659	296.515	301.309	 	 	 	 
7660	296.466	301.605	 	 	 	 
7661	296.393	301.901	 	 	 	 
7662	296.466	302.198	 	 	 	 
7663	296.540	302.494	 	 	 	 
7664	296.466	302.791	 	 	 	 
7665	296.466	303.087	 	 	 	 
7666	296.442	303.384	 	 	 	 
7667	296.344	303.680	 	 	 	 
7668	296.368	303.977	 	 	 	 
7669	296.417	304.273	 	 	 	 
7670	296.491	304.569	 	 	 	 
7671	296.491	304.866	 	 	 	 
7672	296.393	305.162	 	 	 	 
7673	296.466	305.459	 	 	 	 
7674	296.466	305.755	 	 	 	 
7675	296.466	306.052	 	 	 	 
7676	296.393	306.348	 	 	 	 
7677	296.466	306.645	 	 	 	 
7678	296.393	306.941	 	 	 	 
7679	296.442	307.237	 	 	 	 
7680	296.442	307.534	 	 	 	 
7681	296.393	307.830	 	 	 	 
7682	296.491	308.127	 	 	 	 
7683	296.466	308.423	 	 	 	 
7684	296.368	308.720	 	 	 	 
7685	296.368	309.016	 	 	 	 
7686	296.368	309.312	 	 	 	 
7687	296.368	309.609	 	 	 	 
7688	296.417	309.905	 	 	 	 
7689	296.344	310.201	 	 	 	 
7690	296.466	310.498	 	 	 	 
7691	296.442	310.794	 	 	 	 
7692	296.515	311.091	 	 	 	 
7693	296.442	311.387	 	 	 	 
7694	296.442	311.684	 	 	 	 
7695	296.466	311.980	 	 	 	 
7696	296.417	312.277	 	 	 	 
7697	296.466	312.573	 	 	 	 
7698	296.417	312.870	 	 	 	 
7699	296.368	313.166	 	 	 	 
7700	296.417	313.462	 	 	 	 
7701	296.515	313.759	 	 	 	 
7702	296.442	314.055	 	 	 	 
7703	296.319	314.352	 	 	 	 
7704	296.466	314.648	 	 	 	 
7705	296.442	314.944	 	 	 	 
7706	296.411	315.241	 	 	 	 
7707	296.442	315.537	 	 	 	 
7708	296.417	315.834	 	 	 	 
7709	296.442	316.130	 	 	 	 
7710	296.393	316.427	 	 	 	 
7711	296.466	316.723	 	 	 	 
7712	296.491	317.020	 	 	 	 
7713	296.417	317.316	 	 	 	 
7714	296.466	317.612	 	 	 	 
7715	296.442	317.909	 	 	 	 
7716	296.368	318.205	 	 	 	 
7717	296.442	318.502	 	 	 	 
7718	296.368	318.798	 	 	 	 
7719	296.417	319.094	 	 	 	 
7720	296.393	319.391	 	 	 	 
7721	296.344	319.687	 	 	 	 
7722	296.417	319.984	 	 	 	 
7723	296.466	320.280	 	 	 	 
7724	296.393	320.576	 	 	 	 
7725	296.466	320.873	 	 	 	 
7726	296.368	321.169	 	 	 	 
7727	296.344	321.466	 	 	 	 
7728	296.393	321.762	 	 	 	 
7729	296.417	322.058	 	 	 	 
7730	296.344	322.355	 	 	 	 
7731	296.368	322.651	 	 	 	 
7732	296.442	322.948	 	 	 	 
7733	296.344	323.244	 	 	 	 
7734	296.319	323.540	 	 	 	 
7735	296.491	323.837	 	 	 	 
7736	296.393	324.133	 	 	 	 
7737	296.393	324.430	 	 	 	 
7738	296.417	324.726	 	 	 	 
7739	296.319	325.022	 	 	 	 
7740	296.368	325.319	 	 	 	 
7741	296.319	325.615	 	 	 	 
7742	296.442	325.911	 	 	 	 
7743	296.466	326.208	 	 	 	 
7744	296.368	326.504	 	 	 	 
7745	296.393	326.801	 	 	 	 
7746	296.417	327.097	 	 	 	 
7747	296.344	327.393	 	 	 	 
7748	296.368	327.690	 	 	 	 
7749	296.344	327.986	 	 	 	 
