Date	Channel1	Channel2	Channel3 
2018-10-04 04:48:08	0.21130	0.18480	0.15790
2018-10-04 04:48:18	0.21100	0.18480	0.15810
2018-10-04 04:48:28	0.21110	0.18480	0.15820
2018-10-04 04:48:38	0.21110	0.18480	0.15840
2018-10-04 04:48:48	0.21100	0.18480	0.15840
2018-10-04 04:48:58	0.21110	0.18480	0.15850
2018-10-04 04:49:08	0.21120	0.18480	0.15850
2018-10-04 04:49:18	0.21130	0.18480	0.15850
2018-10-04 04:49:28	0.21120	0.18490	0.15860
2018-10-04 04:49:38	0.21140	0.18490	0.15870
2018-10-04 04:49:48	0.21160	0.18500	0.15870
2018-10-04 04:49:58	0.21160	0.18510	0.15870
2018-10-04 04:50:09	0.21130	0.18510	0.15870
2018-10-04 04:50:19	0.21180	0.18510	0.15860
2018-10-04 04:50:29	0.21190	0.18520	0.15860
2018-10-04 04:50:39	0.21200	0.18520	0.15860
2018-10-04 04:50:49	0.21210	0.18520	0.15860
2018-10-04 04:50:59	0.21220	0.18520	0.15840
2018-10-04 04:51:09	0.21430	0.18520	0.15830
2018-10-04 04:51:19	0.21200	0.18520	0.15820
2018-10-04 04:51:29	0.21220	0.18520	0.15820
2018-10-04 04:51:39	0.21220	0.18520	0.15810
2018-10-04 04:51:49	0.21260	0.18520	0.15800
2018-10-04 04:51:59	0.21250	0.18520	0.15800
2018-10-04 04:52:09	0.21250	0.18510	0.15820
2018-10-04 04:52:19	0.21250	0.18510	0.15840
2018-10-04 04:52:29	0.21250	0.18510	0.15840
2018-10-04 04:52:39	0.21290	0.18510	0.15840
2018-10-04 04:52:50	0.21290	0.18500	0.15850
2018-10-04 04:53:00	0.21320	0.18500	0.15840
2018-10-04 04:53:10	0.21330	0.18500	0.15850
2018-10-04 04:53:20	0.21320	0.18500	0.15860
2018-10-04 04:53:30	0.21290	0.18500	0.15870
2018-10-04 04:53:40	0.21350	0.18490	0.15860
2018-10-04 04:53:50	0.21340	0.18500	0.15860
2018-10-04 04:54:00	0.21350	0.18490	0.15860
2018-10-04 04:54:10	0.21360	0.18490	0.15850
2018-10-04 04:54:20	0.21370	0.18490	0.15850
2018-10-04 04:54:30	0.21380	0.18490	0.15850
2018-10-04 04:54:40	0.21410	0.18490	0.15840
2018-10-04 04:54:50	0.21410	0.18490	0.15830
2018-10-04 04:55:00	0.21410	0.18490	0.15830
2018-10-04 04:55:10	0.21400	0.18490	0.15820
2018-10-04 04:55:20	0.21390	0.18490	0.15820
2018-10-04 04:55:31	0.21410	0.18480	0.15820
2018-10-04 04:55:41	0.21420	0.18490	0.15810
2018-10-04 04:55:51	0.21410	0.18490	0.15810
2018-10-04 04:56:01	0.21410	0.18490	0.15800
2018-10-04 04:56:11	0.21410	0.18490	0.15800
2018-10-04 04:56:21	0.21420	0.18490	0.15810
2018-10-04 04:56:31	0.21420	0.18490	0.15830
2018-10-04 04:56:41	0.21410	0.18490	0.15840
2018-10-04 04:56:51	0.21440	0.18490	0.15850
2018-10-04 04:57:01	0.21400	0.18490	0.15850
2018-10-04 04:57:11	0.21430	0.18490	0.15850
2018-10-04 04:57:21	0.21420	0.18480	0.15860
2018-10-04 04:57:31	0.21420	0.18490	0.15870
2018-10-04 04:57:41	0.21410	0.18480	0.15870
2018-10-04 04:57:51	0.21430	0.18480	0.15890
2018-10-04 04:58:01	0.21400	0.18480	0.15910
2018-10-04 04:58:12	0.21410	0.18470	0.15910
2018-10-04 04:58:22	0.21420	0.18460	0.15920
2018-10-04 04:58:32	0.21400	0.18460	0.15920
2018-10-04 04:58:42	0.21410	0.18450	0.15920
2018-10-04 04:58:52	0.21380	0.18450	0.15930
2018-10-04 04:59:02	0.21390	0.18440	0.15940
2018-10-04 04:59:12	0.21390	0.18440	0.15940
2018-10-04 04:59:22	0.21400	0.18440	0.15950
2018-10-04 04:59:32	0.21400	0.18440	0.15960
2018-10-04 04:59:42	0.21370	0.18440	0.15960
2018-10-04 04:59:52	0.21370	0.18440	0.15960
2018-10-04 05:00:02	0.21350	0.18440	0.15960
2018-10-04 05:00:12	0.21330	0.18440	0.15970
2018-10-04 05:00:22	0.21350	0.18450	0.15960
2018-10-04 05:00:32	0.21340	0.18450	0.15970
2018-10-04 05:00:42	0.21340	0.18450	0.15970
2018-10-04 05:00:53	0.21340	0.18460	0.15980
2018-10-04 05:01:03	0.21330	0.18460	0.15970
2018-10-04 05:01:13	0.21310	0.18460	0.15970
2018-10-04 05:01:23	0.21340	0.18460	0.15960
2018-10-04 05:01:33	0.21320	0.18460	0.15960
2018-10-04 05:01:43	0.21320	0.18470	0.15950
2018-10-04 05:01:53	0.21330	0.18470	0.15950
2018-10-04 05:02:03	0.21310	0.18470	0.15950
2018-10-04 05:02:13	0.21320	0.18470	0.15950
2018-10-04 05:02:23	0.21300	0.18470	0.15950
2018-10-04 05:02:33	0.21290	0.18470	0.15960
2018-10-04 05:02:43	0.21280	0.18470	0.15970
2018-10-04 05:02:53	0.21290	0.18480	0.15990
2018-10-04 05:03:03	0.21300	0.18480	0.15990
2018-10-04 05:03:13	0.21290	0.18480	0.16010
2018-10-04 05:03:23	0.21260	0.18480	0.16010
2018-10-04 05:03:34	0.21250	0.18480	0.16020
2018-10-04 05:03:44	0.21250	0.18480	0.16020
2018-10-04 05:03:54	0.21250	0.18480	0.16020
2018-10-04 05:04:04	0.21290	0.18480	0.16020
2018-10-04 05:04:14	0.21250	0.18480	0.16020
2018-10-04 05:04:24	0.21270	0.18480	0.16020
2018-10-04 05:04:34	0.21250	0.18480	0.16020
2018-10-04 05:04:44	0.21230	0.18480	0.16020
2018-10-04 05:04:54	0.21240	0.18480	0.16010
2018-10-04 05:05:04	0.21240	0.18480	0.16010
2018-10-04 05:05:14	0.21240	0.18470	0.16010
2018-10-04 05:05:24	0.21220	0.18470	0.16010
2018-10-04 05:05:34	0.21200	0.18480	0.16000
2018-10-04 05:05:44	0.21200	0.18480	0.16000
2018-10-04 05:05:54	0.21220	0.18480	0.15990
2018-10-04 05:06:04	0.21210	0.18480	0.15980
2018-10-04 05:06:14	0.21220	0.18480	0.15960
2018-10-04 05:06:25	0.21190	0.18480	0.15960
2018-10-04 05:06:35	0.21220	0.18480	0.15960
2018-10-04 05:06:45	0.21200	0.18480	0.15950
2018-10-04 05:06:55	0.21180	0.18480	0.15940
2018-10-04 05:07:05	0.21180	0.18480	0.15940
2018-10-04 05:07:15	0.21180	0.18480	0.15940
2018-10-04 05:07:25	0.21160	0.18480	0.15940
2018-10-04 05:07:35	0.21190	0.18480	0.15940
2018-10-04 05:07:45	0.21160	0.18480	0.15950
2018-10-04 05:07:55	0.21170	0.18480	0.15960
2018-10-04 05:08:05	0.21140	0.18480	0.15960
2018-10-04 05:08:15	0.21170	0.18480	0.15950
2018-10-04 05:08:25	0.21140	0.18480	0.15940
2018-10-04 05:08:35	0.21170	0.18490	0.15940
2018-10-04 05:08:45	0.21160	0.18480	0.15940
2018-10-04 05:08:55	0.21140	0.18480	0.15940
2018-10-04 05:09:06	0.21140	0.18480	0.15940
2018-10-04 05:09:16	0.21130	0.18480	0.15950
2018-10-04 05:09:26	0.21120	0.18480	0.15940
2018-10-04 05:09:36	0.21160	0.18480	0.15940
2018-10-04 05:09:46	0.21130	0.18480	0.15940
2018-10-04 05:09:56	0.21110	0.18480	0.15940
2018-10-04 05:10:06	0.21110	0.18480	0.15950
2018-10-04 05:10:16	0.21110	0.18480	0.15960
2018-10-04 05:10:26	0.21080	0.18480	0.15970
2018-10-04 05:10:36	0.21100	0.18480	0.15970
2018-10-04 05:10:46	0.21100	0.18470	0.15970
2018-10-04 05:10:56	0.21080	0.18480	0.15970
2018-10-04 05:11:06	0.21100	0.18480	0.15970
2018-10-04 05:11:16	0.21090	0.18480	0.15960
2018-10-04 05:11:26	0.21090	0.18480	0.15950
2018-10-04 05:11:36	0.21080	0.18480	0.15940
2018-10-04 05:11:47	0.21090	0.18480	0.15950
2018-10-04 05:11:57	0.21080	0.18480	0.15950
2018-10-04 05:12:07	0.21100	0.18490	0.15940
2018-10-04 05:12:17	0.21090	0.18480	0.15940
2018-10-04 05:12:27	0.21110	0.18490	0.15930
2018-10-04 05:12:37	0.21140	0.18490	0.15930
2018-10-04 05:12:47	0.21110	0.18500	0.15930
2018-10-04 05:12:57	0.21120	0.18510	0.15940
2018-10-04 05:13:07	0.21110	0.18520	0.15940
2018-10-04 05:13:17	0.21140	0.18510	0.15930
2018-10-04 05:13:27	0.21170	0.18520	0.15920
2018-10-04 05:13:37	0.21160	0.18520	0.15910
2018-10-04 05:13:47	0.21170	0.18520	0.15900
2018-10-04 05:13:57	0.21180	0.18520	0.15900
2018-10-04 05:14:07	0.21200	0.18530	0.15880
2018-10-04 05:14:17	0.21200	0.18520	0.15870
2018-10-04 05:14:28	0.21200	0.18520	0.15870
2018-10-04 05:14:38	0.21210	0.18520	0.15880
2018-10-04 05:14:48	0.21220	0.18520	0.15900
2018-10-04 05:14:58	0.21210	0.18520	0.15900
2018-10-04 05:15:08	0.21250	0.18510	0.15900
2018-10-04 05:15:18	0.21220	0.18520	0.15910
2018-10-04 05:15:28	0.21270	0.18510	0.15920
2018-10-04 05:15:38	0.21260	0.18510	0.15910
2018-10-04 05:15:48	0.21250	0.18510	0.15900
2018-10-04 05:15:58	0.21280	0.18510	0.15890
2018-10-04 05:16:08	0.21280	0.18500	0.15880
2018-10-04 05:16:18	0.21290	0.18500	0.15860
2018-10-04 05:16:28	0.21310	0.18500	0.15840
2018-10-04 05:16:38	0.21310	0.18500	0.15840
2018-10-04 05:16:48	0.21320	0.18500	0.15830
2018-10-04 05:16:58	0.21330	0.18490	0.15830
2018-10-04 05:17:09	0.21330	0.18500	0.15840
2018-10-04 05:17:19	0.21340	0.18490	0.15860
2018-10-04 05:17:29	0.21360	0.18490	0.15870
2018-10-04 05:17:39	0.21360	0.18490	0.15870
2018-10-04 05:17:49	0.21360	0.18490	0.15860
2018-10-04 05:17:59	0.21380	0.18490	0.15860
2018-10-04 05:18:09	0.21380	0.18490	0.15850
2018-10-04 05:18:19	0.21390	0.18490	0.15840
2018-10-04 05:18:29	0.21390	0.18490	0.15830
2018-10-04 05:18:39	0.21400	0.18490	0.15820
2018-10-04 05:18:49	0.21400	0.18490	0.15810
2018-10-04 05:18:59	0.21390	0.18490	0.15820
2018-10-04 05:19:09	0.21400	0.18490	0.15820
2018-10-04 05:19:19	0.21410	0.18490	0.15810
2018-10-04 05:19:29	0.21410	0.18490	0.15810
2018-10-04 05:19:39	0.21400	0.18490	0.15820
2018-10-04 05:19:50	0.21420	0.18490	0.15820
2018-10-04 05:20:00	0.21400	0.18480	0.15820
2018-10-04 05:20:10	0.21400	0.18490	0.15830
2018-10-04 05:20:20	0.21370	0.18490	0.15820
2018-10-04 05:20:30	0.21390	0.18490	0.15820
2018-10-04 05:20:40	0.21380	0.18480	0.15810
2018-10-04 05:20:50	0.21380	0.18480	0.15800
2018-10-04 05:21:00	0.21390	0.18470	0.15790
2018-10-04 05:21:10	0.21370	0.18470	0.15790
2018-10-04 05:21:20	0.21380	0.18470	0.15790
2018-10-04 05:21:30	0.21370	0.18460	0.15810
2018-10-04 05:21:40	0.21360	0.18460	0.15810
2018-10-04 05:21:50	0.21380	0.18450	0.15810
2018-10-04 05:22:00	0.21360	0.18450	0.15800
2018-10-04 05:22:10	0.21340	0.18450	0.15790
2018-10-04 05:22:20	0.21360	0.18440	0.15780
2018-10-04 05:22:31	0.21360	0.18440	0.15780
2018-10-04 05:22:41	0.21360	0.18440	0.15790
2018-10-04 05:22:51	0.21370	0.18440	0.15790
2018-10-04 05:23:01	0.21360	0.18440	0.15800
2018-10-04 05:23:11	0.21340	0.18440	0.15800
2018-10-04 05:23:21	0.21330	0.18440	0.15810
2018-10-04 05:23:31	0.21330	0.18450	0.15810
2018-10-04 05:23:41	0.21320	0.18450	0.15810
2018-10-04 05:23:51	0.21340	0.18450	0.15820
2018-10-04 05:24:01	0.21320	0.18450	0.15810
2018-10-04 05:24:11	0.21300	0.18460	0.15820
2018-10-04 05:24:21	0.21300	0.18460	0.15840
2018-10-04 05:24:31	0.21280	0.18460	0.15840
2018-10-04 05:24:41	0.21300	0.18470	0.15840
2018-10-04 05:24:51	0.21290	0.18470	0.15840
2018-10-04 05:25:01	0.21300	0.18470	0.15830
2018-10-04 05:25:12	0.21270	0.18470	0.15840
2018-10-04 05:25:22	0.21280	0.18480	0.15850
2018-10-04 05:25:32	0.21270	0.18470	0.15850
2018-10-04 05:25:42	0.21280	0.18470	0.15860
2018-10-04 05:25:52	0.21280	0.18470	0.15850
2018-10-04 05:26:02	0.21270	0.18470	0.15860
2018-10-04 05:26:12	0.21250	0.18480	0.15880
2018-10-04 05:26:22	0.21280	0.18480	0.15880
2018-10-04 05:26:32	0.21240	0.18470	0.15870
2018-10-04 05:26:42	0.21240	0.18480	0.15860
2018-10-04 05:26:52	0.21220	0.18470	0.15850
2018-10-04 05:27:02	0.21240	0.18480	0.15840
2018-10-04 05:27:12	0.21240	0.18480	0.15840
2018-10-04 05:27:22	0.21230	0.18480	0.15830
2018-10-04 05:27:32	0.21240	0.18480	0.15810
2018-10-04 05:27:42	0.21240	0.18480	0.15810
2018-10-04 05:27:52	0.21200	0.18470	0.15800
2018-10-04 05:28:03	0.21210	0.18480	0.15800
2018-10-04 05:28:13	0.21170	0.18480	0.15790
2018-10-04 05:28:23	0.21190	0.18470	0.15800
2018-10-04 05:28:33	0.21210	0.18480	0.15810
2018-10-04 05:28:43	0.21180	0.18480	0.15820
2018-10-04 05:28:53	0.21190	0.18480	0.15830
2018-10-04 05:29:03	0.21210	0.18470	0.15820
2018-10-04 05:29:13	0.21230	0.18480	0.15810
2018-10-04 05:29:23	0.21200	0.18480	0.15800
2018-10-04 05:29:33	0.21170	0.18480	0.15800
2018-10-04 05:29:43	0.21190	0.18480	0.15800
2018-10-04 05:29:53	0.21180	0.18480	0.15800
2018-10-04 05:30:03	0.21170	0.18480	0.15800
2018-10-04 05:30:13	0.21170	0.18480	0.15790
2018-10-04 05:30:23	0.21170	0.18480	0.15800
2018-10-04 05:30:33	0.21160	0.18480	0.15810
2018-10-04 05:30:44	0.21130	0.18480	0.15820
2018-10-04 05:30:54	0.21140	0.18480	0.15820
2018-10-04 05:31:04	0.21150	0.18480	0.15820
2018-10-04 05:31:14	0.21150	0.18480	0.15820
2018-10-04 05:31:24	0.21140	0.18480	0.15840
2018-10-04 05:31:34	0.21110	0.18480	0.15850
2018-10-04 05:31:44	0.21140	0.18480	0.15870
2018-10-04 05:31:54	0.21120	0.18480	0.15880
2018-10-04 05:32:04	0.21090	0.18480	0.15880
2018-10-04 05:32:14	0.21090	0.18480	0.15890
2018-10-04 05:32:24	0.21120	0.18480	0.15900
2018-10-04 05:32:34	0.21110	0.18480	0.15900
2018-10-04 05:32:44	0.21100	0.18480	0.15900
2018-10-04 05:32:54	0.21110	0.18480	0.15890
2018-10-04 05:33:04	0.21110	0.18480	0.15880
2018-10-04 05:33:14	0.21100	0.18480	0.15880
2018-10-04 05:33:25	0.21080	0.18480	0.15890
2018-10-04 05:33:35	0.21100	0.18480	0.15880
2018-10-04 05:33:45	0.21070	0.18490	0.15870
2018-10-04 05:33:55	0.21090	0.18480	0.15870
2018-10-04 05:34:05	0.21080	0.18480	0.15870
2018-10-04 05:34:15	0.21070	0.18480	0.15860
2018-10-04 05:34:25	0.21080	0.18480	0.15860
2018-10-04 05:34:35	0.21070	0.18480	0.15870
2018-10-04 05:34:45	0.21070	0.18480	0.15870
2018-10-04 05:34:55	0.21070	0.18490	0.15870
2018-10-04 05:35:05	0.21090	0.18490	0.15860
2018-10-04 05:35:15	0.21090	0.18490	0.15860
2018-10-04 05:35:25	0.21090	0.18490	0.15860
2018-10-04 05:35:35	0.21100	0.18500	0.15870
2018-10-04 05:35:45	0.21110	0.18500	0.15870
2018-10-04 05:35:55	0.21110	0.18510	0.15860
2018-10-04 05:36:06	0.21150	0.18520	0.15840
2018-10-04 05:36:16	0.21160	0.18520	0.15830
2018-10-04 05:36:26	0.21160	0.18520	0.15840
2018-10-04 05:36:36	0.21160	0.18520	0.15830
2018-10-04 05:36:46	0.21170	0.18520	0.15820
2018-10-04 05:36:56	0.21170	0.18520	0.15820
2018-10-04 05:37:06	0.21160	0.18520	0.15820
2018-10-04 05:37:16	0.21180	0.18520	0.15820
2018-10-04 05:37:26	0.21200	0.18520	0.15830
2018-10-04 05:37:36	0.21210	0.18520	0.15830
2018-10-04 05:37:46	0.21220	0.18520	0.15820
2018-10-04 05:37:56	0.21250	0.18510	0.15810
2018-10-04 05:38:06	0.21230	0.18510	0.15790
2018-10-04 05:38:16	0.21230	0.18510	0.15790
2018-10-04 05:38:26	0.21250	0.18510	0.15780
2018-10-04 05:38:36	0.21270	0.18510	0.15770
2018-10-04 05:38:47	0.21250	0.18510	0.15770
2018-10-04 05:38:57	0.21270	0.18500	0.15760
2018-10-04 05:39:07	0.21300	0.18500	0.15760
2018-10-04 05:39:17	0.21290	0.18500	0.15750
2018-10-04 05:39:27	0.21310	0.18500	0.15750
2018-10-04 05:39:37	0.21310	0.18500	0.15750
2018-10-04 05:39:47	0.21320	0.18500	0.15760
2018-10-04 05:39:57	0.21330	0.18490	0.15750
2018-10-04 05:40:07	0.21330	0.18490	0.15750
2018-10-04 05:40:17	0.21340	0.18490	0.15750
2018-10-04 05:40:27	0.21350	0.18490	0.15740
2018-10-04 05:40:37	0.21370	0.18490	0.15740
2018-10-04 05:40:47	0.21370	0.18490	0.15740
2018-10-04 05:40:57	0.21370	0.18490	0.15740
2018-10-04 05:41:07	0.21370	0.18490	0.15740
2018-10-04 05:41:17	0.21370	0.18490	0.15740
2018-10-04 05:41:28	0.21380	0.18490	0.15740
2018-10-04 05:41:38	0.21390	0.18490	0.15750
2018-10-04 05:41:48	0.21390	0.18490	0.15760
2018-10-04 05:41:58	0.21380	0.18490	0.15760
2018-10-04 05:42:08	0.21380	0.18490	0.15760
2018-10-04 05:42:18	0.21410	0.18490	0.15770
2018-10-04 05:42:28	0.21370	0.18490	0.15760
2018-10-04 05:42:38	0.21400	0.18490	0.15760
2018-10-04 05:42:48	0.21390	0.18480	0.15750
2018-10-04 05:42:58	0.21370	0.18480	0.15760
2018-10-04 05:43:08	0.21370	0.18490	0.15760
2018-10-04 05:43:18	0.21370	0.18480	0.15780
2018-10-04 05:43:28	0.21360	0.18480	0.15780
2018-10-04 05:43:38	0.21370	0.18480	0.15780
2018-10-04 05:43:48	0.21370	0.18480	0.15770
2018-10-04 05:43:58	0.21380	0.18470	0.15780
2018-10-04 05:44:09	0.21390	0.18470	0.15780
2018-10-04 05:44:19	0.21380	0.18460	0.15770
2018-10-04 05:44:29	0.21370	0.18460	0.15780
2018-10-04 05:44:39	0.21370	0.18450	0.15780
2018-10-04 05:44:49	0.21350	0.18450	0.15780
2018-10-04 05:44:59	0.21360	0.18450	0.15790
2018-10-04 05:45:09	0.21340	0.18440	0.15790
2018-10-04 05:45:19	0.21330	0.18440	0.15780
2018-10-04 05:45:29	0.21320	0.18440	0.15780
2018-10-04 05:45:39	0.21360	0.18440	0.15800
2018-10-04 05:45:49	0.21320	0.18440	0.15800
2018-10-04 05:45:59	0.21340	0.18450	0.15820
2018-10-04 05:46:09	0.21320	0.18440	0.15820
2018-10-04 05:46:19	0.21310	0.18450	0.15830
2018-10-04 05:46:29	0.21310	0.18450	0.15840
2018-10-04 05:46:39	0.21280	0.18450	0.15850
2018-10-04 05:46:50	0.21310	0.18460	0.15850
2018-10-04 05:47:00	0.21310	0.18460	0.15860
2018-10-04 05:47:10	0.21320	0.18460	0.15850
2018-10-04 05:47:20	0.21280	0.18460	0.15860
2018-10-04 05:47:30	0.21290	0.18460	0.15860
2018-10-04 05:47:40	0.21270	0.18470	0.15850
2018-10-04 05:47:50	0.21270	0.18470	0.15840
2018-10-04 05:48:00	0.21260	0.18470	0.15830
2018-10-04 05:48:10	0.21270	0.18470	0.15820
2018-10-04 05:48:20	0.21250	0.18470	0.15810
2018-10-04 05:48:30	0.21270	0.18470	0.15810
2018-10-04 05:48:40	0.21240	0.18470	0.15810
2018-10-04 05:48:50	0.21250	0.18470	0.15810
2018-10-04 05:49:00	0.21250	0.18470	0.15810
2018-10-04 05:49:10	0.21240	0.18480	0.15810
2018-10-04 05:49:20	0.21240	0.18480	0.15800
2018-10-04 05:49:31	0.21220	0.18480	0.15790
2018-10-04 05:49:41	0.21220	0.18480	0.15790
2018-10-04 05:49:51	0.21240	0.18470	0.15780
2018-10-04 05:50:01	0.21220	0.18480	0.15770
2018-10-04 05:50:11	0.21210	0.18480	0.15760
2018-10-04 05:50:21	0.21220	0.18480	0.15750
2018-10-04 05:50:31	0.21170	0.18480	0.15760
2018-10-04 05:50:41	0.21190	0.18480	0.15760
2018-10-04 05:50:51	0.21200	0.18480	0.15760
2018-10-04 05:51:01	0.21190	0.18480	0.15760
2018-10-04 05:51:11	0.21190	0.18480	0.15750
2018-10-04 05:51:21	0.21180	0.18480	0.15740
2018-10-04 05:51:31	0.21190	0.18480	0.15730
2018-10-04 05:51:41	0.21200	0.18490	0.15740
2018-10-04 05:51:51	0.21160	0.18480	0.15760
2018-10-04 05:52:01	0.21190	0.18480	0.15760
2018-10-04 05:52:11	0.21190	0.18480	0.15760
2018-10-04 05:52:22	0.21160	0.18480	0.15770
2018-10-04 05:52:32	0.21180	0.18480	0.15770
2018-10-04 05:52:42	0.21160	0.18480	0.15770
2018-10-04 05:52:52	0.21140	0.18480	0.15770
2018-10-04 05:53:02	0.21140	0.18480	0.15760
2018-10-04 05:53:12	0.21170	0.18480	0.15760
2018-10-04 05:53:22	0.21140	0.18480	0.15760
2018-10-04 05:53:32	0.21140	0.18480	0.15760
2018-10-04 05:53:42	0.21130	0.18490	0.15560
2018-10-04 05:53:52	0.21140	0.18480	0.15780
2018-10-04 05:54:02	0.21130	0.18480	0.15780
2018-10-04 05:54:12	0.21140	0.18480	0.15770
2018-10-04 05:54:22	0.21120	0.18480	0.15770
2018-10-04 05:54:32	0.21120	0.18480	0.15770
2018-10-04 05:54:42	0.21160	0.18480	0.15560
2018-10-04 05:54:52	0.21130	0.18480	0.15560
2018-10-04 05:55:03	0.21110	0.18480	0.15780
2018-10-04 05:55:13	0.21110	0.18480	0.15760
2018-10-04 05:55:23	0.21090	0.18480	0.15750
2018-10-04 05:55:33	0.21090	0.18480	0.15750
2018-10-04 05:55:43	0.21110	0.18480	0.15750
2018-10-04 05:55:53	0.21080	0.18480	0.15740
2018-10-04 05:56:03	0.21090	0.18480	0.15730
2018-10-04 05:56:13	0.21080	0.18480	0.15730
2018-10-04 05:56:23	0.21080	0.18480	0.15730
2018-10-04 05:56:33	0.21080	0.18480	0.15720
2018-10-04 05:56:43	0.21070	0.18480	0.15720
2018-10-04 05:56:53	0.21070	0.18480	0.15720
2018-10-04 05:57:03	0.21070	0.18480	0.15730
2018-10-04 05:57:13	0.21060	0.18480	0.15730
2018-10-04 05:57:23	0.21080	0.18480	0.15730
2018-10-04 05:57:34	0.21070	0.18480	0.15730
2018-10-04 05:57:44	0.21080	0.18480	0.15730
2018-10-04 05:57:54	0.21090	0.18490	0.15730
2018-10-04 05:58:04	0.21120	0.18490	0.15750
2018-10-04 05:58:14	0.21110	0.18500	0.15750
2018-10-04 05:58:24	0.21120	0.18500	0.15760
2018-10-04 05:58:34	0.21120	0.18510	0.15760
2018-10-04 05:58:44	0.21130	0.18510	0.15550
2018-10-04 05:58:54	0.21140	0.18520	0.15760
2018-10-04 05:59:04	0.21130	0.18520	0.15750
2018-10-04 05:59:14	0.21150	0.18520	0.15740
2018-10-04 05:59:24	0.21170	0.18520	0.15730
2018-10-04 05:59:34	0.21180	0.18530	0.15720
2018-10-04 05:59:44	0.21160	0.18520	0.15710
2018-10-04 05:59:54	0.21180	0.18520	0.15710
2018-10-04 06:00:04	0.21210	0.18520	0.15710
2018-10-04 06:00:15	0.21190	0.18520	0.15710
2018-10-04 06:00:25	0.21210	0.18520	0.15490
2018-10-04 06:00:35	0.21210	0.18520	0.15710
2018-10-04 06:00:45	0.21240	0.18520	0.15710
2018-10-04 06:00:55	0.21260	0.18520	0.15720
2018-10-04 06:01:05	0.21220	0.18510	0.15720
2018-10-04 06:01:15	0.21250	0.18510	0.15720
2018-10-04 06:01:25	0.21260	0.18500	0.15700
2018-10-04 06:01:35	0.21260	0.18500	0.15700
2018-10-04 06:01:45	0.21260	0.18500	0.15700
2018-10-04 06:01:55	0.21270	0.18500	0.15700
2018-10-04 06:02:05	0.21290	0.18500	0.15690
2018-10-04 06:02:15	0.21280	0.18500	0.15680
2018-10-04 06:02:25	0.21320	0.18500	0.15680
2018-10-04 06:02:35	0.21310	0.18490	0.15880
2018-10-04 06:02:45	0.21310	0.18490	0.15650
2018-10-04 06:02:56	0.21340	0.18490	0.15640
2018-10-04 06:03:06	0.21340	0.18490	0.15640
2018-10-04 06:03:16	0.21350	0.18490	0.15630
2018-10-04 06:03:26	0.21340	0.18490	0.15630
2018-10-04 06:03:36	0.21350	0.18490	0.15630
2018-10-04 06:03:46	0.21370	0.18490	0.15630
2018-10-04 06:03:56	0.21370	0.18490	0.15630
2018-10-04 06:04:06	0.21360	0.18490	0.15620
2018-10-04 06:04:16	0.21390	0.18490	0.15620
2018-10-04 06:04:26	0.21380	0.18480	0.15620
2018-10-04 06:04:36	0.21380	0.18490	0.15620
2018-10-04 06:04:46	0.21380	0.18490	0.15630
2018-10-04 06:04:56	0.21370	0.18490	0.15630
2018-10-04 06:05:06	0.21380	0.18490	0.15650
2018-10-04 06:05:16	0.21380	0.18480	0.15650
2018-10-04 06:05:26	0.21390	0.18490	0.15650
2018-10-04 06:05:37	0.21370	0.18490	0.15650
2018-10-04 06:05:47	0.21380	0.18480	0.15650
2018-10-04 06:05:57	0.21370	0.18480	0.15660
2018-10-04 06:06:07	0.21370	0.18480	0.15670
2018-10-04 06:06:17	0.21380	0.18480	0.15680
2018-10-04 06:06:27	0.21370	0.18480	0.15670
2018-10-04 06:06:37	0.21370	0.18480	0.15670
2018-10-04 06:06:47	0.21380	0.18470	0.15690
2018-10-04 06:06:57	0.21390	0.18460	0.15700
2018-10-04 06:07:07	0.21350	0.18460	0.15700
2018-10-04 06:07:17	0.21320	0.18450	0.15690
2018-10-04 06:07:27	0.21370	0.18440	0.15680
2018-10-04 06:07:37	0.21350	0.18440	0.15670
2018-10-04 06:07:47	0.21340	0.18440	0.15660
2018-10-04 06:07:57	0.21320	0.18440	0.15650
2018-10-04 06:08:07	0.21320	0.18440	0.15640
2018-10-04 06:08:18	0.21330	0.18440	0.15650
2018-10-04 06:08:28	0.21310	0.18440	0.15650
2018-10-04 06:08:38	0.21330	0.18440	0.15650
2018-10-04 06:08:48	0.21320	0.18440	0.15650
2018-10-04 06:08:58	0.21100	0.18450	0.15660
2018-10-04 06:09:08	0.21300	0.18450	0.15660
2018-10-04 06:09:18	0.21330	0.18460	0.15660
2018-10-04 06:09:28	0.21300	0.18460	0.15880
2018-10-04 06:09:38	0.21280	0.18460	0.15660
2018-10-04 06:09:48	0.21290	0.18460	0.15660
2018-10-04 06:09:58	0.21290	0.18460	0.15660
2018-10-04 06:10:08	0.21250	0.18460	0.15660
2018-10-04 06:10:18	0.21280	0.18460	0.15660
2018-10-04 06:10:28	0.21060	0.18470	0.15650
2018-10-04 06:10:38	0.21250	0.18470	0.15650
2018-10-04 06:10:48	0.21260	0.18470	0.15650
2018-10-04 06:10:59	0.21260	0.18470	0.15650
2018-10-04 06:11:09	0.21250	0.18470	0.15640
2018-10-04 06:11:19	0.21470	0.18470	0.15640
2018-10-04 06:11:29	0.21240	0.18480	0.15630
2018-10-04 06:11:39	0.21250	0.18480	0.15620
