TIME	P	Q
s	uW	 J
56747	-26.380	-0.701
56748	-26.454	-0.701
56749	-26.552	-0.701
56750	-26.479	-0.701
56751	-26.429	-0.701
56752	-26.479	-0.701
56753	-26.405	-0.701
56754	-26.479	-0.701
56755	-26.503	-0.701
56756	-26.503	-0.701
56757	-26.356	-0.701
56758	-26.393	-0.701
56759	-26.405	-0.701
56760	-26.479	-0.701
56761	-26.454	-0.701
56762	-26.479	-0.701
56763	-26.429	-0.701
56764	-26.503	-0.701
56765	-26.552	-0.701
56766	-26.454	-0.701
56767	-26.528	-0.701
56768	-26.601	-0.701
56769	-26.503	-0.701
56770	-26.479	-0.701
56771	-26.466	-0.702
56772	-26.454	-0.702
56773	-26.405	-0.702
56774	-26.479	-0.702
56775	-26.503	-0.702
56776	-26.405	-0.702
56777	-26.479	-0.702
56778	-26.429	-0.702
56779	-26.380	-0.702
56780	-26.503	-0.702
56781	-26.528	-0.702
56782	-26.454	-0.702
56783	-26.503	-0.702
56784	-26.503	-0.702
56785	-26.429	-0.702
56786	-26.454	-0.702
56787	-26.454	-0.702
56788	-26.503	-0.702
56789	-26.503	-0.702
56790	-26.429	-0.702
56791	-26.454	-0.702
56792	-26.454	-0.702
56793	-26.479	-0.702
56794	-26.528	-0.702
56795	-26.454	-0.702
56796	-26.503	-0.702
56797	-26.448	-0.702
56798	-26.503	-0.702
56799	-26.528	-0.702
56800	-26.528	-0.702
56801	-26.479	-0.702
56802	-26.454	-0.702
56803	-26.601	-0.702
56804	-26.454	-0.702
56805	-26.454	-0.702
56806	-26.429	-0.702
56807	-26.503	-0.702
56808	-26.479	-0.702
56809	-26.479	-0.703
56810	-26.429	-0.703
56811	-26.479	-0.703
56812	-26.552	-0.703
56813	-26.405	-0.703
56814	-26.479	-0.703
56815	-26.454	-0.703
56816	-26.479	-0.703
56817	-26.429	-0.703
56818	-26.380	-0.703
56819	-26.503	-0.703
56820	-26.454	-0.703
56821	-26.405	-0.703
56822	-26.479	-0.703
56823	-26.503	-0.703
56824	-26.429	-0.703
56825	-26.429	-0.703
56826	-26.429	-0.703
56827	-26.503	-0.703
56828	-26.528	-0.703
56829	-26.429	-0.703
56830	-26.454	-0.703
56831	-26.454	-0.703
56832	-26.405	-0.703
56833	-26.429	-0.703
56834	-26.380	-0.703
56835	-26.380	-0.703
56836	-26.411	-0.703
56837	-26.405	-0.703
56838	-26.429	-0.703
56839	-26.331	-0.703
56840	-26.405	-0.703
56841	-26.479	-0.703
56842	-26.479	-0.703
56843	-26.331	-0.703
56844	-26.429	-0.703
56845	-26.307	-0.703
56846	-26.454	-0.704
56847	-26.331	-0.704
56848	-26.380	-0.704
56849	-26.393	-0.704
56850	-26.429	-0.704
56851	-26.331	-0.704
56852	-26.429	-0.704
56853	-26.405	-0.704
56854	-26.356	-0.704
56855	-26.331	-0.704
56856	-26.405	-0.704
56857	-26.429	-0.704
56858	-26.454	-0.704
56859	-26.331	-0.704
56860	-26.405	-0.704
56861	-26.429	-0.704
56862	-26.448	-0.704
56863	-26.528	-0.704
56864	-26.356	-0.704
56865	-26.405	-0.704
56866	-26.528	-0.704
56867	-26.405	-0.704
56868	-26.356	-0.704
56869	-26.454	-0.704
56870	-26.380	-0.704
56871	-26.380	-0.704
56872	-26.331	-0.704
56873	-26.479	-0.704
56874	-26.479	-0.704
56875	-26.466	-0.704
56876	-26.454	-0.704
56877	-26.356	-0.704
56878	-26.479	-0.704
56879	-26.454	-0.704
56880	-26.429	-0.704
56881	-26.528	-0.704
56882	-26.577	-0.704
56883	-26.552	-0.704
56884	-26.454	-0.705
56885	-26.479	-0.705
56886	-26.552	-0.705
56887	-26.552	-0.705
56888	-26.521	-0.705
56889	-26.601	-0.705
56890	-26.528	-0.705
56891	-26.503	-0.705
56892	-26.479	-0.705
56893	-26.479	-0.705
56894	-26.577	-0.705
56895	-26.503	-0.705
56896	-26.405	-0.705
56897	-26.479	-0.705
56898	-26.454	-0.705
56899	-26.479	-0.705
56900	-26.528	-0.705
56901	-26.577	-0.705
56902	-26.380	-0.705
56903	-26.479	-0.705
56904	-26.528	-0.705
56905	-26.479	-0.705
56906	-26.503	-0.705
56907	-26.429	-0.705
56908	-26.552	-0.705
56909	-26.429	-0.705
56910	-26.454	-0.705
56911	-26.380	-0.705
56912	-26.356	-0.705
56913	-26.331	-0.705
56914	-26.337	-0.705
56915	-26.405	-0.705
56916	-26.356	-0.705
56917	-26.429	-0.705
56918	-26.429	-0.705
56919	-26.258	-0.705
56920	-26.429	-0.705
56921	-26.454	-0.705
56922	-26.405	-0.706
56923	-26.282	-0.706
56924	-26.380	-0.706
56925	-26.331	-0.706
56926	-26.380	-0.706
56927	-26.485	-0.706
56928	-26.528	-0.706
56929	-26.405	-0.706
56930	-26.331	-0.706
56931	-26.380	-0.706
56932	-26.331	-0.706
56933	-26.405	-0.706
56934	-26.307	-0.706
56935	-26.429	-0.706
56936	-26.429	-0.706
56937	-26.380	-0.706
56938	-26.405	-0.706
56939	-26.356	-0.706
56940	-26.356	-0.706
56941	-26.405	-0.706
56942	-26.429	-0.706
56943	-26.454	-0.706
56944	-26.503	-0.706
56945	-26.454	-0.706
56946	-26.356	-0.706
56947	-26.356	-0.706
56948	-26.454	-0.706
56949	-26.528	-0.706
56950	-26.454	-0.706
56951	-26.380	-0.706
56952	-26.380	-0.706
56953	-26.503	-0.706
56954	-26.454	-0.706
56955	-26.405	-0.706
56956	-26.405	-0.706
56957	-26.429	-0.706
56958	-26.503	-0.706
56959	-26.429	-0.706
56960	-26.429	-0.707
56961	-26.429	-0.707
56962	-26.429	-0.707
56963	-26.454	-0.707
56964	-26.405	-0.707
56965	-26.528	-0.707
56966	-26.485	-0.707
56967	-26.429	-0.707
56968	-26.405	-0.707
56969	-26.380	-0.707
56970	-26.577	-0.707
56971	-26.429	-0.707
56972	-26.380	-0.707
56973	-26.454	-0.707
56974	-26.503	-0.707
56975	-26.528	-0.707
56976	-26.405	-0.707
56977	-26.429	-0.707
56978	-26.528	-0.707
56979	-26.411	-0.707
56980	-26.503	-0.707
56981	-26.429	-0.707
56982	-26.479	-0.707
56983	-26.479	-0.707
56984	-26.503	-0.707
56985	-26.454	-0.707
56986	-26.454	-0.707
56987	-26.552	-0.707
56988	-26.454	-0.707
56989	-26.429	-0.707
56990	-26.429	-0.707
56991	-26.454	-0.707
56992	-26.448	-0.707
56993	-26.429	-0.707
56994	-26.479	-0.707
56995	-26.454	-0.707
56996	-26.552	-0.707
56997	-26.503	-0.707
56998	-26.429	-0.708
56999	-26.331	-0.708
57000	-26.429	-0.708
57001	-26.503	-0.708
57002	-26.405	-0.708
57003	-26.601	-0.708
57004	-26.577	-0.708
57005	-26.485	-0.708
57006	-26.528	-0.708
57007	-26.429	-0.708
57008	-26.503	-0.708
57009	-26.380	-0.708
57010	-26.479	-0.708
57011	-26.454	-0.708
57012	-26.479	-0.708
57013	-26.454	-0.708
57014	-26.429	-0.708
57015	-26.405	-0.708
57016	-26.356	-0.708
57017	-26.429	-0.708
57018	-26.485	-0.708
57019	-26.405	-0.708
57020	-26.356	-0.708
57021	-26.429	-0.708
57022	-26.454	-0.708
57023	-26.405	-0.708
57024	-26.429	-0.708
57025	-26.429	-0.708
57026	-26.380	-0.708
57027	-26.405	-0.708
57028	-26.479	-0.708
57029	-26.405	-0.708
57030	-26.405	-0.708
57031	-26.448	-0.708
57032	-26.356	-0.708
57033	-26.479	-0.708
57034	-26.454	-0.708
57035	-26.429	-0.709
57036	-26.429	-0.709
57037	-26.380	-0.709
57038	-26.429	-0.709
57039	-26.454	-0.709
57040	-26.552	-0.709
57041	-26.479	-0.709
57042	-26.405	-0.709
57043	-26.380	-0.709
57044	-26.448	-0.709
57045	-26.528	-0.709
57046	-26.356	-0.709
57047	-26.503	-0.709
57048	-26.479	-0.709
57049	-26.552	-0.709
57050	-26.380	-0.709
57051	-26.528	-0.709
57052	-26.528	-0.709
57053	-26.454	-0.709
57054	-26.454	-0.709
57055	-26.503	-0.709
57056	-26.528	-0.709
57057	-26.577	-0.709
57058	-26.479	-0.709
57059	-26.528	-0.709
57060	-26.405	-0.709
57061	-26.331	-0.709
57062	-26.479	-0.709
57063	-26.503	-0.709
57064	-26.405	-0.709
57065	-26.429	-0.709
57066	-26.503	-0.709
57067	-26.528	-0.709
57068	-26.479	-0.709
57069	-26.479	-0.709
57070	-26.411	-0.709
57071	-26.380	-0.709
57072	-26.454	-0.709
57073	-26.454	-0.710
57074	-26.503	-0.710
57075	-26.577	-0.710
57076	-26.503	-0.710
57077	-26.454	-0.710
57078	-26.503	-0.710
57079	-26.380	-0.710
57080	-26.429	-0.710
57081	-26.528	-0.710
57082	-26.528	-0.710
57083	-26.448	-0.710
57084	-26.454	-0.710
57085	-26.454	-0.710
57086	-26.503	-0.710
57087	-26.528	-0.710
57088	-26.528	-0.710
57089	-26.479	-0.710
57090	-26.479	-0.710
57091	-26.577	-0.710
57092	-26.429	-0.710
57093	-26.528	-0.710
57094	-26.503	-0.710
57095	-26.454	-0.710
57096	-26.521	-0.710
57097	-26.454	-0.710
57098	-26.454	-0.710
57099	-26.454	-0.710
57100	-26.699	-0.710
57101	-26.503	-0.710
57102	-26.626	-0.710
57103	-26.626	-0.710
57104	-26.601	-0.710
57105	-26.577	-0.710
57106	-26.577	-0.710
57107	-26.552	-0.710
57108	-26.552	-0.710
57109	-26.558	-0.710
57110	-26.528	-0.710
57111	-26.601	-0.711
57112	-26.552	-0.711
57113	-26.650	-0.711
57114	-26.552	-0.711
57115	-26.552	-0.711
57116	-26.577	-0.711
57117	-26.577	-0.711
57118	-26.528	-0.711
57119	-26.577	-0.711
57120	-26.601	-0.711
57121	-26.552	-0.711
57122	-26.540	-0.711
57123	-26.601	-0.711
57124	-26.528	-0.711
57125	-26.528	-0.711
57126	-26.454	-0.711
57127	-26.577	-0.711
57128	-26.577	-0.711
57129	-26.577	-0.711
57130	-26.552	-0.711
57131	-26.577	-0.711
57132	-26.626	-0.711
57133	-26.577	-0.711
57134	-26.479	-0.711
57135	-26.466	-0.711
57136	-26.552	-0.711
57137	-26.479	-0.711
57138	-26.454	-0.711
57139	-26.577	-0.711
57140	-26.601	-0.711
57141	-26.528	-0.711
57142	-26.429	-0.711
57143	-26.528	-0.711
57144	-26.454	-0.711
57145	-26.380	-0.711
57146	-26.552	-0.711
57147	-26.577	-0.711
57148	-26.577	-0.711
57149	-26.380	-0.712
57150	-26.479	-0.712
57151	-26.528	-0.712
57152	-26.454	-0.712
57153	-26.454	-0.712
57154	-26.454	-0.712
57155	-26.479	-0.712
57156	-26.429	-0.712
57157	-26.405	-0.712
57158	-26.454	-0.712
57159	-26.479	-0.712
57160	-26.429	-0.712
57161	-26.466	-0.712
57162	-26.429	-0.712
57163	-26.528	-0.712
57164	-26.479	-0.712
57165	-26.503	-0.712
57166	-26.454	-0.712
57167	-26.405	-0.712
57168	-26.405	-0.712
57169	-26.429	-0.712
57170	-26.380	-0.712
57171	-26.479	-0.712
57172	-26.503	-0.712
57173	-26.479	-0.712
57174	-26.466	-0.712
57175	-26.429	-0.712
57176	-26.479	-0.712
57177	-26.454	-0.712
57178	-26.577	-0.712
57179	-26.503	-0.712
57180	-26.479	-0.712
57181	-26.479	-0.712
57182	-26.429	-0.712
57183	-26.454	-0.712
57184	-26.429	-0.712
57185	-26.479	-0.712
57186	-26.601	-0.713
57187	-26.466	-0.713
57188	-26.528	-0.713
57189	-26.429	-0.713
57190	-26.454	-0.713
57191	-26.503	-0.713
57192	-26.479	-0.713
57193	-26.503	-0.713
57194	-26.454	-0.713
57195	-26.552	-0.713
57196	-26.454	-0.713
57197	-26.405	-0.713
57198	-26.479	-0.713
57199	-26.503	-0.713
57200	-26.540	-0.713
57201	-26.479	-0.713
57202	-26.454	-0.713
57203	-26.405	-0.713
57204	-26.479	-0.713
57205	-26.429	-0.713
57206	-26.528	-0.713
57207	-26.528	-0.713
57208	-26.626	-0.713
57209	-26.503	-0.713
57210	-26.454	-0.713
57211	-26.577	-0.713
57212	-26.552	-0.713
57213	-26.503	-0.713
57214	-26.479	-0.713
57215	-26.454	-0.713
57216	-26.503	-0.713
57217	-26.479	-0.713
57218	-26.405	-0.713
57219	-26.454	-0.713
57220	-26.503	-0.713
57221	-26.503	-0.713
57222	-26.503	-0.713
57223	-26.479	-0.713
57224	-26.577	-0.714
57225	-26.429	-0.714
57226	-26.521	-0.714
57227	-26.552	-0.714
57228	-26.380	-0.714
57229	-26.503	-0.714
57230	-26.405	-0.714
57231	-26.405	-0.714
57232	-26.429	-0.714
57233	-26.454	-0.714
57234	-26.454	-0.714
57235	-26.380	-0.714
57236	-26.454	-0.714
57237	-26.356	-0.714
57238	-26.479	-0.714
57239	-26.393	-0.714
57240	-26.429	-0.714
57241	-26.356	-0.714
57242	-26.405	-0.714
57243	-26.405	-0.714
57244	-26.380	-0.714
57245	-26.356	-0.714
57246	-26.282	-0.714
57247	-26.282	-0.714
57248	-26.356	-0.714
57249	-26.405	-0.714
57250	-26.429	-0.714
57251	-26.405	-0.714
57252	-26.411	-0.714
57253	-26.454	-0.714
57254	-26.331	-0.714
57255	-26.405	-0.714
57256	-26.356	-0.714
57257	-26.380	-0.714
57258	-26.405	-0.714
57259	-26.429	-0.714
57260	-26.405	-0.714
57261	-26.356	-0.714
57262	-26.356	-0.715
57263	-26.307	-0.715
57264	-26.356	-0.715
57265	-26.301	-0.715
57266	-26.331	-0.715
57267	-26.380	-0.715
57268	-26.380	-0.715
57269	-26.429	-0.715
57270	-26.356	-0.715
57271	-26.380	-0.715
57272	-26.479	-0.715
57273	-26.356	-0.715
57274	-26.405	-0.715
57275	-26.454	-0.715
57276	-26.429	-0.715
57277	-26.405	-0.715
57278	-26.466	-0.715
57279	-26.331	-0.715
57280	-26.479	-0.715
57281	-26.454	-0.715
57282	-26.405	-0.715
57283	-26.356	-0.715
57284	-26.454	-0.715
57285	-26.405	-0.715
57286	-26.429	-0.715
57287	-26.479	-0.715
57288	-26.405	-0.715
57289	-26.282	-0.715
57290	-26.356	-0.715
57291	-26.393	-0.715
57292	-26.356	-0.715
57293	-26.503	-0.715
57294	-26.429	-0.715
57295	-26.454	-0.715
57296	-26.429	-0.715
57297	-26.405	-0.715
57298	-26.356	-0.715
57299	-26.331	-0.715
57300	-26.331	-0.716
57301	-26.405	-0.716
57302	-26.405	-0.716
57303	-26.331	-0.716
57304	-26.411	-0.716
57305	-26.405	-0.716
57306	-26.429	-0.716
57307	-26.503	-0.716
57308	-26.429	-0.716
57309	-26.479	-0.716
57310	-26.503	-0.716
57311	-26.479	-0.716
57312	-26.454	-0.716
57313	-26.454	-0.716
57314	-26.331	-0.716
57315	-26.454	-0.716
57316	-26.479	-0.716
57317	-26.448	-0.716
57318	-26.307	-0.716
57319	-26.479	-0.716
57320	-26.454	-0.716
57321	-26.479	-0.716
57322	-26.380	-0.716
57323	-26.479	-0.716
57324	-26.454	-0.716
57325	-26.479	-0.716
57326	-26.405	-0.716
57327	-26.380	-0.716
57328	-26.429	-0.716
57329	-26.479	-0.716
57330	-26.503	-0.716
57331	-26.503	-0.716
57332	-26.479	-0.716
57333	-26.429	-0.716
57334	-26.454	-0.716
57335	-26.479	-0.716
57336	-26.503	-0.716
57337	-26.528	-0.716
57338	-26.405	-0.717
57339	-26.380	-0.717
57340	-26.405	-0.717
57341	-26.479	-0.717
57342	-26.405	-0.717
57343	-26.374	-0.717
57344	-26.454	-0.717
57345	-26.356	-0.717
57346	-26.454	-0.717
57347	-26.479	-0.717
57348	-26.429	-0.717
57349	-26.454	-0.717
57350	-26.454	-0.717
57351	-26.454	-0.717
57352	-26.282	-0.717
57353	-26.429	-0.717
57354	-26.429	-0.717
57355	-26.307	-0.717
57356	-26.282	-0.717
57357	-26.331	-0.717
57358	-26.356	-0.717
57359	-26.380	-0.717
57360	-26.380	-0.717
57361	-26.307	-0.717
57362	-26.405	-0.717
57363	-26.331	-0.717
57364	-26.380	-0.717
57365	-26.380	-0.717
57366	-26.258	-0.717
57367	-26.429	-0.717
57368	-26.405	-0.717
57369	-26.282	-0.717
57370	-26.356	-0.717
57371	-26.429	-0.717
57372	-26.307	-0.717
57373	-26.307	-0.717
57374	-26.233	-0.717
57375	-26.258	-0.717
57376	-26.307	-0.718
57377	-26.282	-0.718
57378	-26.331	-0.718
57379	-26.380	-0.718
57380	-26.429	-0.718
57381	-26.307	-0.718
57382	-26.429	-0.718
57383	-26.405	-0.718
57384	-26.258	-0.718
57385	-26.331	-0.718
57386	-26.356	-0.718
57387	-26.356	-0.718
57388	-26.331	-0.718
57389	-26.233	-0.718
57390	-26.331	-0.718
57391	-26.282	-0.718
57392	-26.380	-0.718
57393	-26.331	-0.718
57394	-26.429	-0.718
57395	-26.319	-0.718
57396	-26.331	-0.718
57397	-26.380	-0.718
57398	-26.356	-0.718
57399	-26.405	-0.718
57400	-26.331	-0.718
57401	-26.307	-0.718
57402	-26.405	-0.718
57403	-26.454	-0.718
57404	-26.307	-0.718
57405	-26.454	-0.718
57406	-26.380	-0.718
57407	-26.454	-0.718
57408	-26.356	-0.718
57409	-26.331	-0.718
57410	-26.380	-0.718
57411	-26.331	-0.718
57412	-26.380	-0.718
57413	-26.454	-0.718
57414	-26.331	-0.719
57415	-26.405	-0.719
57416	-26.380	-0.719
57417	-26.331	-0.719
57418	-26.356	-0.719
57419	-26.405	-0.719
57420	-26.454	-0.719
57421	-26.374	-0.719
57422	-26.405	-0.719
57423	-26.380	-0.719
57424	-26.331	-0.719
57425	-26.454	-0.719
57426	-26.380	-0.719
57427	-26.405	-0.719
57428	-26.429	-0.719
57429	-26.331	-0.719
57430	-26.307	-0.719
57431	-26.380	-0.719
57432	-26.307	-0.719
57433	-26.307	-0.719
57434	-26.356	-0.719
57435	-26.282	-0.719
57436	-26.454	-0.719
57437	-26.454	-0.719
57438	-26.282	-0.719
57439	-26.356	-0.719
57440	-26.307	-0.719
57441	-26.356	-0.719
57442	-26.356	-0.719
57443	-26.282	-0.719
57444	-26.282	-0.719
57445	-26.331	-0.719
57446	-26.405	-0.719
57447	-26.319	-0.719
57448	-26.356	-0.719
57449	-26.233	-0.719
57450	-26.233	-0.719
57451	-26.331	-0.719
57452	-26.356	-0.720
57453	-26.282	-0.720
57454	-26.233	-0.720
57455	-26.209	-0.720
57456	-26.307	-0.720
57457	-26.307	-0.720
57458	-26.233	-0.720
57459	-26.233	-0.720
57460	-26.227	-0.720
57461	-26.209	-0.720
57462	-26.258	-0.720
57463	-26.282	-0.720
57464	-26.258	-0.720
57465	-26.258	-0.720
57466	-26.331	-0.720
57467	-26.307	-0.720
57468	-26.282	-0.720
57469	-26.233	-0.720
57470	-26.380	-0.720
57471	-26.307	-0.720
57472	-26.258	-0.720
57473	-26.245	-0.720
57474	-26.184	-0.720
57475	-26.209	-0.720
57476	-26.282	-0.720
57477	-26.282	-0.720
57478	-26.331	-0.720
57479	-26.307	-0.720
57480	-26.282	-0.720
57481	-26.331	-0.720
57482	-26.258	-0.720
57483	-26.258	-0.720
57484	-26.209	-0.720
57485	-26.307	-0.720
57486	-26.153	-0.720
57487	-26.209	-0.720
57488	-26.233	-0.720
57489	-26.282	-0.720
57490	-26.307	-0.721
57491	-26.209	-0.721
57492	-26.233	-0.721
57493	-26.258	-0.721
57494	-26.258	-0.721
57495	-26.282	-0.721
57496	-26.258	-0.721
57497	-26.331	-0.721
57498	-26.307	-0.721
57499	-26.282	-0.721
57500	-26.209	-0.721
57501	-26.307	-0.721
57502	-26.233	-0.721
57503	-26.209	-0.721
57504	-26.209	-0.721
57505	-26.258	-0.721
57506	-26.282	-0.721
57507	-26.307	-0.721
57508	-26.331	-0.721
57509	-26.282	-0.721
57510	-26.258	-0.721
57511	-26.331	-0.721
57512	-26.209	-0.721
57513	-26.307	-0.721
57514	-26.258	-0.721
57515	-26.209	-0.721
57516	-26.405	-0.721
57517	-26.331	-0.721
57518	-26.233	-0.721
57519	-26.160	-0.721
57520	-26.282	-0.721
57521	-26.233	-0.721
57522	-26.307	-0.721
57523	-26.184	-0.721
57524	-26.233	-0.721
57525	-26.209	-0.721
57526	-26.307	-0.721
57527	-26.307	-0.721
57528	-26.307	-0.722
57529	-26.331	-0.722
57530	-26.307	-0.722
57531	-26.233	-0.722
57532	-26.160	-0.722
57533	-26.061	-0.722
57534	-26.258	-0.722
57535	-26.209	-0.722
57536	-26.282	-0.722
57537	-26.184	-0.722
57538	-26.209	-0.722
57539	-26.209	-0.722
57540	-26.184	-0.722
57541	-26.160	-0.722
57542	-26.160	-0.722
57543	-26.110	-0.722
57544	-26.110	-0.722
57545	-26.184	-0.722
57546	-26.209	-0.722
57547	-26.209	-0.722
57548	-26.258	-0.722
57549	-26.307	-0.722
57550	-26.233	-0.722
57551	-26.190	-0.722
57552	-26.160	-0.722
57553	-26.184	-0.722
57554	-26.258	-0.722
57555	-26.160	-0.722
57556	-26.209	-0.722
57557	-26.184	-0.722
57558	-26.135	-0.722
57559	-26.209	-0.722
57560	-26.258	-0.722
57561	-26.160	-0.722
57562	-26.209	-0.722
57563	-26.233	-0.722
